2024-02-27 21:25:39,462 | DEBUG | 匹配系数：0.9208011031150818
2024-02-27 21:25:39,465 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9208011031150818
2024-02-27 21:26:48,455 | DEBUG | 第 1 次截图。
2024-02-27 21:26:48,713 | DEBUG | 匹配系数：0.9208011031150818
2024-02-27 21:26:48,714 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9208011031150818
2024-02-27 21:26:48,715 | DEBUG | 没有找到目标图片！
2024-02-27 21:30:04,383 | DEBUG | 第 1 次截图。
2024-02-27 21:30:50,392 | DEBUG | 第 1 次截图。
2024-02-27 21:31:23,486 | DEBUG | 匹配系数：0.9208008050918579
2024-02-27 21:31:23,488 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9208008050918579
2024-02-27 21:31:23,488 | DEBUG | 没有找到目标图片！
2024-02-27 21:31:51,215 | DEBUG | 第 1 次截图。
2024-02-27 21:32:17,879 | DEBUG | 匹配系数：0.9208011031150818
2024-02-27 21:32:17,880 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9208011031150818
2024-02-27 21:32:17,881 | DEBUG | 没有找到目标图片！
2024-02-27 21:43:39,015 | DEBUG | 第 1 次截图。
2024-02-27 21:43:55,991 | DEBUG | 匹配系数：0.9999999403953552
2024-02-27 21:43:55,993 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9999999403953552
2024-02-27 21:43:56,111 | DEBUG | 鼠标点击 (219, 316)
2024-02-27 21:44:01,703 | DEBUG | 第 1 次截图。
2024-02-27 21:44:29,612 | DEBUG | 第 1 次截图。
2024-02-27 21:44:29,847 | DEBUG | 匹配系数：1.0
2024-02-27 21:44:29,848 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：1.0
2024-02-27 21:44:29,967 | DEBUG | 鼠标点击 (219, 316)
2024-02-27 22:00:24,609 | DEBUG | 第 1 次截图。
2024-02-27 22:00:24,612 | ERROR | 截图失败：没有找到游戏窗口。
2024-02-27 22:00:25,620 | DEBUG | 截图成功！用时：0.003000020980834961
2024-02-27 22:00:25,631 | ERROR | 寻找图片出错：OpenCV(4.6.0) :-1: error: (-5:Bad argument) in function 'cvtColor'
> Overload resolution failed:
>  - src data type = 17 is not supported
>  - Expected Ptr<cv::UMat> for argument 'src'

2024-02-27 22:00:25,633 | DEBUG | 没有找到模板图片！
2024-02-27 22:00:33,260 | DEBUG | 第 1 次截图。
2024-02-27 22:00:33,485 | DEBUG | 匹配系数：0.9999996423721313
2024-02-27 22:00:33,486 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9999996423721313
2024-02-27 22:04:52,647 | DEBUG | 第 1 次截图。
2024-02-27 22:04:52,734 | ERROR | 寻找图片出错：OpenCV(4.6.0) D:\a\opencv-python\opencv-python\opencv\modules\imgproc\src\templmatch.cpp:1175: error: (-215:Assertion failed) _img.size().height <= _templ.size().height && _img.size().width <= _templ.size().width in function 'cv::matchTemplate'

2024-02-27 22:04:52,736 | DEBUG | 没有找到模板图片！
2024-02-27 22:04:59,582 | DEBUG | 第 1 次截图。
2024-02-27 22:04:59,860 | DEBUG | 匹配系数：1.0
2024-02-27 22:04:59,861 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：1.0
2024-02-27 22:15:24,542 | DEBUG | 第 1 次截图。
2024-02-27 22:15:24,624 | ERROR | 寻找图片出错：OpenCV(4.6.0) D:\a\opencv-python\opencv-python\opencv\modules\imgproc\src\templmatch.cpp:1175: error: (-215:Assertion failed) _img.size().height <= _templ.size().height && _img.size().width <= _templ.size().width in function 'cv::matchTemplate'

2024-02-27 22:15:24,627 | DEBUG | 没有找到模板图片！
2024-02-27 22:15:54,575 | DEBUG | 第 1 次截图。
2024-02-27 22:15:54,647 | ERROR | 寻找图片出错：OpenCV(4.6.0) D:\a\opencv-python\opencv-python\opencv\modules\imgproc\src\templmatch.cpp:1175: error: (-215:Assertion failed) _img.size().height <= _templ.size().height && _img.size().width <= _templ.size().width in function 'cv::matchTemplate'

2024-02-27 22:15:54,649 | DEBUG | 没有找到模板图片！
2024-02-27 22:16:06,949 | ERROR | 寻找图片并计数出错：OpenCV(4.6.0) D:\a\opencv-python\opencv-python\opencv\modules\imgproc\src\templmatch.cpp:1175: error: (-215:Assertion failed) _img.size().height <= _templ.size().height && _img.size().width <= _templ.size().width in function 'cv::matchTemplate'

2024-02-27 22:16:18,861 | DEBUG | 第 1 次截图。
2024-02-27 22:16:19,049 | DEBUG | 匹配系数：1.0
2024-02-27 22:16:19,050 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：1.0
2024-02-27 22:21:41,531 | DEBUG | 第 1 次截图。
2024-02-27 22:21:41,859 | DEBUG | 匹配系数：0.9999999403953552
2024-02-27 22:21:41,861 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9999999403953552
2024-02-27 22:22:37,390 | DEBUG | 第 1 次截图。
2024-02-27 22:22:37,627 | DEBUG | 匹配系数：0.9999999403953552
2024-02-27 22:22:37,629 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9999999403953552
2024-02-27 22:23:22,627 | DEBUG | 第 1 次截图。
2024-02-27 22:23:22,872 | DEBUG | 匹配系数：1.0
2024-02-27 22:23:22,873 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：1.0
2024-02-27 22:23:38,119 | DEBUG | 第 1 次截图。
2024-02-27 22:23:38,425 | DEBUG | 匹配系数：1.0
2024-02-27 22:23:38,427 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：1.0
2024-02-27 22:24:45,581 | DEBUG | 第 1 次截图。
2024-02-27 22:24:45,900 | DEBUG | 匹配系数：0.9999996423721313
2024-02-27 22:24:45,901 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9999996423721313
2024-02-27 22:24:55,994 | DEBUG | 第 1 次截图。
2024-02-27 22:24:56,295 | DEBUG | 匹配系数：0.9999996423721313
2024-02-27 22:24:56,296 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9999996423721313
2024-02-27 22:25:57,936 | DEBUG | 第 1 次截图。
2024-02-27 22:25:58,246 | DEBUG | 匹配系数：1.0
2024-02-27 22:25:58,248 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：1.0
2024-02-27 22:28:14,308 | DEBUG | 第 1 次截图。
2024-02-27 22:28:14,546 | DEBUG | 匹配系数：0.9999999403953552
2024-02-27 22:28:14,548 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9999999403953552
2024-02-27 22:28:59,982 | DEBUG | 第 1 次截图。
2024-02-27 22:29:00,238 | DEBUG | 匹配系数：0.454650342464447
2024-02-27 22:29:00,239 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.454650342464447
2024-02-27 22:29:00,239 | DEBUG | 没有找到模板图片！
2024-02-27 22:31:18,571 | DEBUG | 第 1 次截图。
2024-02-27 22:31:18,850 | DEBUG | 匹配系数：0.9999996423721313
2024-02-27 22:31:18,851 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9999996423721313
2024-02-27 22:32:30,870 | DEBUG | 第 1 次截图。
